,Complexity,Real_Fake,Political,TextUppercase,TextLowercase,Original_text,Text,len_values,period_ratio,question_ratio,exclamation_ratio,ellipses_ratio,lex_prediction1,confidence1,lex_prediction2,confidence2,Complexity_Combination,Complexity_Simple,Real_Fake_DeepFake,Real_Fake_Fake,Real_Fake_Real,lex_prediction1_Negative,lex_prediction1_Neutral,lex_prediction1_Positive,lex_prediction2_anger,lex_prediction2_fear,lex_prediction2_joy,lex_prediction2_love,lex_prediction2_sadness,lex_prediction2_surprise,bert_s1,bert_s2,bert_s1_Negative,bert_s1_Positive,bert_s2_Joy,bert_s2_Sadness,bert_s2_Surprise,Sentiment1,Sentiment2
360,['Simple'],['Real'],1,0,0,Voi interzice bormasina in weekend,I will ban the bormasina at the weekend,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
361,['Simple'],['Real'],1,0,0,Facem weekendul de 5 zile,We do the 5-day weekend,0.1590909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
362,['Simple'],['Real'],1,1,0,BERE LA ROBINET IN CASA FIECARUI ROMAN,BEER ON TAP IN EVERY ROMAN'S HOUSE,0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['joy'],0.6666666666666666,0,1,0,0,1,0,1,0,0,0,1,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
363,['Simple'],['Real'],0,0,0,Noi angajați de la McDonald's când văd otravă de șoareci și plicuri de laxaive puse în sertarul ”Pentru clienți”,"New employees at McDonald's when they see rat poison and sachets of laxatives placed in the ""For customers"" drawer",0.5,0.0,0.0,0.0,0.0,['Negative'],0.75,['fear'],0.6,0,1,0,0,1,1,0,0,0,1,0,0,0,0,['Negative'],['Sadness'],1,0,0,1,0,2,1
364,['Simple'],['Real'],0,0,0,Românii cand aud in copaci pasari diverse țipând si ciripind flindca sunt excitate in calduri si vor sex,Romanians when they hear various birds screaming and chirping in the trees because they are excited in heat and want sex,0.4772727272727273,0.0,0.0,0.0,0.0,['Positive'],0.8,['joy'],0.2962962962962963,0,1,0,0,1,0,0,1,0,0,1,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,4
365,['Simple'],['Real'],1,0,0,Cum se uită gândacii la tine când aprinzi lumina în bucătărie.,How cockroaches look at you when you turn on the light in the kitchen.,0.3409090909090909,1.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
366,['Simple'],['Real'],0,0,0,Bunica pregătită să-mi dea perversa după ce i-am zis că nu imi e foame,Grandma ready to fuck me after I told her I wasn't hungry,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,1
367,['Simple'],['Fake'],1,1,0,PARTIDUL SATANIST DOMINANT,THE DOMINANT SATANIST PARTY,0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
368,['Combination'],['Real'],0,0,1,"pulverizator 
fâs-fâs","spray 
Fas-Fas",0.11363636363636363,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
369,['Combination'],['Real'],0,0,0,Zi de nastere in anii 2000:,Birthday in the years 2000:,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['joy', 'surprise']",0.4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,1,2
370,['Simple'],['Real'],0,1,0,"MĂI ELISABETA, MĂI
ȘI CE TÂNĂRĂ ERAI","MY ELIZABETH, MY
AND WHAT YOUNG YOU WERE",0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['joy', 'surprise']",0.4,0,1,0,0,1,0,1,0,0,0,1,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
371,['Simple'],['Fake'],1,0,0,"Germania: Pierdem războiul!!
România: TU îl pierzi","Germany: We are losing the war!!
Romania: YOU lose it",0.3409090909090909,0.0,0.0,1.0,0.0,['Negative'],1.0,['fear'],0.3333333333333333,0,1,0,1,0,1,0,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,5
372,['Combination'],['Real'],0,1,0,"ÎN SFARSIT
STAȚIUNEA TATAIA","FINALLY
TATAIA STATION",0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
373,['Simple'],['Fake'],0,0,0,O eugenie,A eugenics,0.045454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Joy'],1,0,1,0,0,0,2
374,['Simple'],['Fake'],1,0,0,"> devine ministrul educatiei
> FUTE TOT SISTEMUL
> nu elaboreaza
> isi da demisia","> becomes the minister of education
> FUCK THE WHOLE SYSTEM
> does not elaborate
> resigns",0.45454545454545453,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['anger', 'fear', 'sadness']",0.2857142857142857,0,1,0,1,0,0,1,0,1,1,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,2,0
375,['Simple'],['Real'],0,0,0,Când auzi că se închide FileList,When you hear FileList close,0.11363636363636363,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
376,['Simple'],['Real'],0,0,0,"Bucuresteni: ""E mai mare chiria că plätesti zona""
Zona:","Bucharest residents: ""The rent is higher because you pay for the area""
Area:",0.4090909090909091,0.0,0.0,0.0,0.0,['Positive'],1.0,"['joy', 'love']",0.5,0,1,0,0,1,0,0,1,0,0,1,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
377,['Combination'],['Real'],0,0,0,Eu si cu tata chinuindu-ne cu tema la mate din clasa a doua,My father and I struggling with the math homework from the second grade,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['fear'],0.4444444444444444,1,0,0,0,1,0,1,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
378,['Combination'],['Real'],1,0,0,"Profesorii: *fac grevă, iar orele nu se tin*
Elevii care nu sunt an terminal:","The teachers: *they are on strike, and the classes are not held*
Students who are not in their final year:",0.5909090909090909,0.0,0.0,0.0,0.0,['Neutral'],1.0,['anger'],0.6666666666666666,1,0,0,0,1,0,1,0,1,0,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,0
379,['Simple'],['Real'],0,0,0,"De ce juratii de la Masterchef România din 2012, arată ca o trupă pop/rock?",Why do the jurors from Masterchef Romania from 2012 look like a pop/rock band?,0.38636363636363635,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
380,['Simple'],['Real'],0,0,0,Ai 16 ani din ce metrix trebuie să scapi bă vere uită te dreq la Ben 10 si lasă l pe Andrew Tate,"You're 16, what matrix do you need to escape from? Come on, look at Ben 10 and leave Andrew Tate",0.5454545454545454,0.0,1.0,0.0,0.0,['Negative'],0.6666666666666666,"['fear', 'sadness', 'surprise']",0.3333333333333333,0,1,0,0,1,1,0,0,0,1,0,0,1,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
381,['Simple'],['Fake'],0,0,0,Sunt pasionat de fotbal și de mașini,I am passionate about football and cars,0.1590909090909091,0.0,0.0,0.0,0.0,['Positive'],1.0,['joy'],0.5714285714285714,0,1,0,1,0,0,0,1,0,0,1,0,0,0,['Negative'],['Sadness'],1,0,0,1,0,0,4
382,['Simple'],['Real'],0,0,0,"Romanii: noi nu serbam Halloween, e un obicei anti-crestin sa iti pui masti de demoni
Tot romanii:","Romanians: we don't celebrate Halloween, it's an anti-Christian custom to wear demon masks
Also the Romanians:",0.5454545454545454,0.0,0.0,0.0,0.0,['Negative'],1.0,"['anger', 'fear', 'sadness']",0.2857142857142857,0,1,0,0,1,1,0,0,1,1,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
383,['Simple'],['Fake'],0,0,0,"Cluj
120k ron","Cluj
120k ron",0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,4
384,['Simple'],['Fake'],0,0,1,"""hai coae ca nu patesti nimic...""","""Come on, you're not suffering...""",0.22727272727272727,0.0,0.0,0.0,1.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,1
385,['Combination'],['Fake'],1,0,0,Când nu știi ce să alegi...,When you don't know what to choose...,0.20454545454545456,0.0,0.0,0.0,1.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,4
386,['Combination'],['Fake'],0,1,0,NU AM VIATA SOCIALA DUPA CE AM STAT TOATA VIATA IN FATA PC-ULUI,I HAVE NO SOCIAL LIFE AFTER BEING IN FRONT OF THE PC ALL MY LIFE,0.3409090909090909,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
387,['Simple'],['Real'],0,1,0,"DESCOPERIRE ARHEOLOGICĂ!
FARAON ÎN VASLUI","ARCHAEOLOGICAL DISCOVERY!
PHARAOH IN THE BOAT",0.18181818181818182,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
388,['Simple'],['Real'],0,0,0,Vrei să-ți trag o cârja?,Do you want me to pull you a crutch?,0.22727272727272727,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,0
389,['Simple'],['Fake'],0,0,1,sa mori tu,you die,0.045454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['fear', 'sadness']",0.5,0,1,0,1,0,0,1,0,0,1,0,0,1,0,['Positive'],['Joy'],0,1,1,0,0,0,0
390,['Simple'],['Fake'],0,0,0,P-ăsta nu-l prinde politia niciodată. Aude sirena cu 3 zile înainte.,The police never catch him. He hears the siren 3 days before.,0.3181818181818182,1.0,0.0,0.0,0.0,['Neutral'],1.0,['fear'],0.5714285714285714,0,1,0,1,0,0,1,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
391,['Combination'],['Fake'],0,1,0,"DORMEO...
..NOAPTE BUNĂ","SLEEPING...
..GOOD NIGHT",0.13636363636363635,0.0,0.0,0.0,1.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,1
392,['Simple'],['Real'],0,0,0,Sună mã si te rezolv...,Call me and I'll fix you...,0.18181818181818182,0.0,0.0,0.0,1.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,1,2
393,['Combination'],['Real'],0,0,0,Când afli in pauză că ai avut temă,When you find out during break that you had homework,0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['fear', 'surprise']",0.5,1,0,0,0,1,0,1,0,0,1,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,1
394,['Combination'],['Real'],0,0,0,"CATALIN, Al LEGATURA!
Da Andrea am legătura","CATALIN, THE LINK!
Yes, Andrea, I have the connection",0.3181818181818182,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
395,['Simple'],['Real'],0,0,0,Bea o gură si taci!,Drink a mouthful and shut up!,0.1590909090909091,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
396,['Simple'],['Real'],0,0,0,"Hey, scuze, cred ca m-ai lăsat cu seen din greseala","Hey, sorry, I think you left me with seen by mistake",0.29545454545454547,0.0,0.0,0.0,0.0,['Negative'],1.0,['sadness'],0.6666666666666666,0,1,0,0,1,1,0,0,0,0,0,0,1,0,['Negative'],['Sadness'],1,0,0,1,0,0,5
397,['Simple'],['Real'],0,0,1,in drum spre inima ta,on the way to your heart,0.13636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,3
398,['Simple'],['Fake'],0,1,0,AI DE PLM,YOU HAVE PLM,0.06818181818181818,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
399,['Simple'],['Real'],0,0,0,"Am nimerit la nebuni!
Vaiii, ce-mi place!","I got crazy!
Wow, I love it!",0.25,0.0,0.0,1.0,0.0,['Neutral'],1.0,"['anger', 'fear', 'joy', 'sadness']",0.2222222222222222,0,1,0,0,1,0,1,0,1,1,1,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
400,['Simple'],['Real'],0,1,0,MAI RAR AȘA CEVA,RARELY LIKE THIS,0.06818181818181818,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
401,['Simple'],['Real'],1,0,0,Se aproba,It is approved,0.06818181818181818,0.0,0.0,0.0,0.0,['Neutral'],1.0,"['joy', 'love']",0.5,0,1,0,0,1,0,1,0,0,0,1,1,0,0,['Negative'],['Sadness'],1,0,0,1,0,1,2
402,['Simple'],['Real'],0,1,0,AI GRIJA CE SPUI CA NU TE MAI SPOVEDESC,BE CAREFUL WHAT YOU SAY BECAUSE I WILL NOT CONFESS ANYMORE,0.25,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,1
403,['Simple'],['Real'],0,1,0,MA IA CU FREZOANE,HE'S TAKING ME AWAY,0.11363636363636363,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,4
404,['Simple'],['Fake'],0,0,0,Hm. Imi pute a gay,Um. I smell gay,0.11363636363636363,1.0,0.0,0.0,0.0,['Neutral'],1.0,['anger'],1.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,['Negative'],['Joy'],1,0,1,0,0,0,5
405,['Simple'],['Real'],0,1,0,"HALBĂ CA ZĂPADA
ȘI CEI ȘAPTE MICI","PINK AS SNOW
AND THE LITTLE SEVEN",0.18181818181818182,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
406,['Simple'],['Real'],0,1,0,TACÂMURI PENTRU DIETĂ,CUTLERY FOR DIET,0.06818181818181818,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
407,['Simple'],['Real'],0,0,0,"Tu mi faci inima sã bată
Cum nu o face nicio fată","You make my heart beat
As no girl does",0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,1
408,['Simple'],['Fake'],0,1,0,PETRECEREA DE PIETONI,PEDESTRIAN PARTY,0.045454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,1,2
409,['Simple'],['Real'],0,1,0,"RO ALERT
EU","RO ALERT
I",0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,1
410,['Simple'],['Real'],0,1,0,NOUL ALBUM AL LUI SALAM,SALAM'S NEW ALBUM,0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
411,['Simple'],['Real'],0,0,0,"Profa: Porniti camerele sa va vad
Eu care de abia m-am trezit:","Teacher: Turn on the cameras so I can see you
I who just woke up:",0.4090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
412,['Simple'],['Real'],0,0,0,Client: Oare de ce vine mancarea rece ?,Customer: Why does the food come cold?,0.20454545454545456,0.0,1.0,0.0,0.0,['Positive'],0.6666666666666666,"['joy', 'love']",0.5,0,1,0,0,1,0,0,1,0,0,1,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,5
413,['Combination'],['Real'],0,0,0,Intotdeauna se găseste o prietenă căreia să-i fie frică la filmele de groaza,There is always a friend who is afraid of horror movies,0.25,0.0,0.0,0.0,0.0,['Negative'],0.6666666666666666,['fear'],0.2857142857142857,1,0,0,0,1,1,0,0,0,1,0,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,5
414,['Simple'],['Fake'],0,0,0,Mă pun la somn să mă odihnesc si visez că lucrez,I go to sleep to rest and dream that I am working,0.2727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,1
415,['Simple'],['Real'],0,0,1,"degeaba ma abin sã nu zic ceva, că mi se citeşte pe fată","I can't help but say something, because it's being read on my face",0.36363636363636365,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,0
416,['Simple'],['Real'],0,0,1,"""de ce nu vrei sa intrii la o cafea?""
sosetele mele:","""why don't you want to come in for a coffee?""
my socks:",0.4090909090909091,0.0,1.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,0,5
417,['Simple'],['Real'],0,0,0,"Azi esti tanar, maine ii faci crispy la o pitica de 1,56 cu nervi turbo diesel de stie sa loveascã la ficat","Today you're young, tomorrow you make them crispy to a 1.56 dwarf with turbo diesel nerves that know how to hit the liver",0.5681818181818182,0.0,0.0,0.0,0.0,['Positive'],0.6666666666666666,"['anger', 'joy', 'surprise']",0.2857142857142857,0,1,0,0,1,0,0,1,1,0,1,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,0,1
418,['Combination'],['Fake'],0,0,0,Când te cheamă bietii la furat dar mă-ta nu te lasă să iesi din casă,"When the poor guy calls you for stealing, but your mother won't let you leave the house",0.4318181818181818,0.0,0.0,0.0,0.0,['Negative'],0.75,['sadness'],0.375,1,0,0,1,0,1,0,0,0,0,0,0,1,0,['Negative'],['Surprise'],1,0,0,0,1,0,4
419,['Simple'],['Real'],0,0,0,"Am lista cu toti care au dat cu petarde, îi astept sã treac cu bicicleta.","I have the list of everyone who set off firecrackers, I'm waiting for them to pass by by bike.",0.5,1.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,0
420,['Simple'],['Real'],0,1,0,VÂND OM DE ZĂPADĂ DEMONTAT,DISASSEMBLED SNOWMAN FOR SALE,0.09090909090909091,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
421,['Simple'],['Fake'],0,0,0,"Eu: Am luat salariul.
Maşina: Salariul nostru","Me: I got the salary.
Car: Our salary",0.2727272727272727,1.0,0.0,0.0,0.0,['Positive'],1.0,"['joy', 'love']",0.5,0,1,0,1,0,0,0,1,0,0,1,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
422,['Simple'],['Fake'],0,0,0,"Trezitul nu e o problemã
Cu ridicatul din pat e mai greu..","Waking up is not a problem
Getting out of bed is harder..",0.3181818181818182,0.0,0.0,0.0,1.0,['Neutral'],1.0,"['fear', 'sadness']",0.5,0,1,0,1,0,0,1,0,0,1,0,0,1,0,['Negative'],['Sadness'],1,0,0,1,0,2,4
423,['Combination'],['Real'],0,0,0,"- Nu o să mai găsesti niciuna ca mine!
- Aşa să m-ajute Dumnezeu","- You won't find anyone like me!
- So help me God",0.3409090909090909,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,0
424,['Simple'],['Fake'],1,0,1,îti arät eu revoltă imediat...,I show you revolt immediately...,0.13636363636363635,0.0,0.0,0.0,1.0,['Negative'],0.6666666666666666,"['anger', 'surprise']",0.4,0,1,0,1,0,1,0,0,1,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,0
425,['Combination'],['Real'],0,0,0,"Noaptea in alte tări.
Noaptea in România.","Night in other countries.
Night in Romania.",0.22727272727272727,1.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,1
426,['Simple'],['Real'],0,1,0,CÂND NU VREI SĂ SIMTĂ TAC-TU CĂ AI FUMAT IN MASINA LUI,WHEN YOU DON'T WANT HIM TO FEEL THAT YOU SMOKE IN HIS CAR,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,1
427,['Simple'],['Real'],0,1,0,DE 1 IUNIE SĂ NU UITĂM DE CEL MICI!,"FROM JUNE 1, LET'S NOT FORGET THE LITTLE ONE!",0.2727272727272727,0.0,0.0,1.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,2
428,['Simple'],['Real'],0,0,0,Ăstia puteam fi noi dar tie ti-a plăcut scoala,"It could be us, but you liked school",0.20454545454545456,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,4
429,['Simple'],['Real'],0,0,0,Când ești in perfectă armonie cu natura.,When you are in perfect harmony with nature.,0.20454545454545456,1.0,0.0,0.0,0.0,['Positive'],1.0,"['joy', 'love']",0.5,0,1,0,0,1,0,0,1,0,0,1,1,0,0,['Negative'],['Sadness'],1,0,0,1,0,0,5
430,['Combination'],['Fake'],0,0,0,Mergi sa-i cunosti parintii si i suna telefonu' lu' tacsu la tine in geacă,You go to meet his parents and he calls them on the phone,0.29545454545454547,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,1
431,['Simple'],['Real'],0,0,0,"Cum plătiți?
Cu lacrimi în ochi!","How do you pay?
With tears in my eyes!",0.2727272727272727,0.0,0.5,0.5,0.0,['Neutral'],1.0,"['joy', 'love']",0.5,0,1,0,0,1,0,1,0,0,0,1,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,2,4
432,['Simple'],['Real'],0,0,0,"Prieteni: Când o sã ai si tu copii?
Eu: Am deja un copil","Friends: When will you have children too?
Me: I already have a child",0.38636363636363635,0.0,1.0,0.0,0.0,['Positive'],1.0,['joy'],0.6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,3
433,['Simple'],['Fake'],0,0,0,"Tu si acel prieten, în parcare la Kautland, la ora 24, după două beri:","You and that friend, in the parking lot at Kautland, at midnight, after two beers:",0.4318181818181818,0.0,0.0,0.0,0.0,['Positive'],1.0,['joy'],0.5714285714285714,0,1,0,1,0,0,0,1,0,0,1,0,0,0,['Negative'],['Surprise'],1,0,0,0,1,1,2
434,['Simple'],['Real'],0,0,0,Dacă nu vă potoliți îl opresc iar ....,If you don't calm down I'll turn it off again....,0.29545454545454547,0.0,0.0,0.0,1.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Sadness'],1,0,0,1,0,2,0
435,['Combination'],['Real'],0,0,0,Când vă despartiti si vă cereti cadourile inapoi.,When you break up and ask for your gifts back.,0.25,1.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.5714285714285714,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
436,['Simple'],['Real'],0,0,0,Plantele din casă când văd că pun apă în espressorul de cafea,The plants in the house when they see that I put water in the coffee espresso machine,0.38636363636363635,0.0,0.0,0.0,0.0,['Neutral'],1.0,['love'],1.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,['Negative'],['Surprise'],1,0,0,0,1,0,4
437,['Simple'],['Real'],0,0,0,Atunci când te intorci de la muncă din Italia si trebuie sã te culci din nou cu souțl tău pe gratis...,When you come back from work in Italy and you have to sleep with your husband again for free...,0.45454545454545453,0.0,0.0,0.0,1.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
438,['Combination'],['Real'],0,1,0,"NU IMI PASA DE TRECUTUL TAU
TRECUTUL EI:","I DON'T CARE ABOUT YOUR PAST
HER PAST:",0.22727272727272727,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,0,5
439,['Simple'],['Real'],0,0,0,I-am spus ca poate să o bage oriunde și el a băgat-o în sor'mea,I told him he could put it anywhere and he put it in my sor'mea,0.3409090909090909,0.0,0.0,0.0,0.0,['Neutral'],1.0,['surprise'],0.2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,['Negative'],['Surprise'],1,0,0,0,1,2,4
